"form_id","lexeme","cell","phon_form","orth_form","overabundance_tag","comment","source","POS"
"f4077","cnifz","real-t.pos.3.pl.neut","i t n o f x o x","i t n o f j o j",,,"Moser_Marlett_2010","verb"
"f4078","cnifz","real-t.pos.3.pl.mult","i t n o f a k a m","i t n o f a c a m",,,"Moser_Marlett_2010","verb"
"f4079","cnip","real-t.pos.3.sg.neut","i t n i p","i t n i p",,,"Moser_Marlett_2010","verb"
"f4080","cnip","real-t.pos.3.sg.mult","i t n i p a t i m","i t n i p a t i m",,,"Moser_Marlett_2010","verb"
"f4081","cnip","real-t.pos.3.sg.dist","i t n i p a t i m","i t n i p a t i m",,,"Moser_Marlett_2010","verb"
"f4082","cnip","real-t.pos.3.pl.neut","i t n o: p t o x","i t n oo p t o j",,,"Moser_Marlett_2010","verb"
"f4083","cnip","real-t.pos.3.pl.mult","i t n o: p t o ɬ k a","i t n oo p t o l c a",,,"Moser_Marlett_2010","verb"
"f4084","cnopij","real-t.pos.3.sg.neut","i t n o p i x","i t n o p i j",,,"Moser_Marlett_2010","verb"
"f4085","cnopij","real-t.pos.3.sg.mult","i t n o p i ɬ i m","i t n o p i l i m",,,"Moser_Marlett_2010","verb"
"f4086","cnopij","real-t.pos.3.sg.dist","i t n o p i ɬ k o x","i t n o p i l c o j",,,"Moser_Marlett_2010","verb"
"f4087","cnopij","real-t.pos.3.pl.neut","i t n o p ʃ i ɬ","i t n o p z i l",,,"Moser_Marlett_2010","verb"
"f4088","cnopij","real-t.pos.3.pl.mult","i t n o p ʃ i ɬ k a","i t n o p z i l c a",,,"Moser_Marlett_2010","verb"
"f4089","cói","real-t.pos.3.sg.neut","i t o i","i t o i",,,"Moser_Marlett_2010","verb"
"f4090","cói","real-t.pos.3.sg.mult","i t o i","i t o i",,,"Moser_Marlett_2010","verb"
"f4091","cói","real-t.pos.3.sg.dist","i t o i","i t o i",,,"Moser_Marlett_2010","verb"
"f4092","cói","real-t.pos.3.pl.neut","i t o i t","i t o i t",,,"Moser_Marlett_2010","verb"
"f4093","cói","real-t.pos.3.pl.mult","i t o a: t a m","i t o aa t a m",,,"Moser_Marlett_2010","verb"
"f4094","coocta","real-t.pos.3.sg.neut","i t o: k t a","i t oo c t a",,,"Moser_Marlett_2010","verb"
"f4095","coocta","real-t.pos.3.sg.mult","i t o: k a t i m","i t oo c a t i m",,,"Moser_Marlett_2010","verb"
"f4096","coocta","real-t.pos.3.sg.dist","i t o: k a t i m","i t oo c a t i m",,,"Moser_Marlett_2010","verb"
"f4097","coocta","real-t.pos.3.pl.neut","i t o: k t a m","i t oo c t a m",,,"Moser_Marlett_2010","verb"
"f4098","coocta","real-t.pos.3.pl.mult","i t o: k a t a m","i t oo c a t a m",,,"Moser_Marlett_2010","verb"
"f4099","cooi","real-t.pos.3.sg.neut","i t o: i","i t oo i",,,"Moser_Marlett_2010","verb"
"f4100","cooi","real-t.pos.3.sg.mult","i t o: i t i m","i t oo i t i m",,,"Moser_Marlett_2010","verb"
"f4101","cooi","real-t.pos.3.sg.dist","i t o: i t i m","i t oo i t i m",,,"Moser_Marlett_2010","verb"
"f4102","cooi","real-t.pos.3.pl.neut","i t o: i t","i t oo i t",,,"Moser_Marlett_2010","verb"
"f4103","cooi","real-t.pos.3.pl.mult","i t o a: t a m","i t o aa t a m",,,"Moser_Marlett_2010","verb"
"f4104","cooi_2","real-t.pos.3.sg.neut","i t o: i","i t oo i",,,"Moser_Marlett_2010","verb"
"f4105","cooi_2","real-t.pos.3.sg.mult","i t o: i t i m","i t oo i t i m",,,"Moser_Marlett_2010","verb"
"f4106","cooi_2","real-t.pos.3.sg.dist","i t o: i t i m","i t oo i t i m",,,"Moser_Marlett_2010","verb"
"f4107","cooi_2","real-t.pos.3.pl.neut","i t o: i j o","i t oo i y o",,,"Moser_Marlett_2010","verb"
"f4108","cooi_2","real-t.pos.3.pl.mult","i t o: i j o ɬ k a","i t oo i y o l c a",,,"Moser_Marlett_2010","verb"
"f4109","coonl","real-t.pos.3.sg.neut","i t o: n ɬ","i t oo n l",,,"Moser_Marlett_2010","verb"
"f4110","coonl","real-t.pos.3.sg.mult","i t o: n a ɬ i m","i t oo n a l i m",,,"Moser_Marlett_2010","verb"
"f4111","coonl","real-t.pos.3.sg.dist","i t o: n a ɬ i m","i t oo n a l i m",,,"Moser_Marlett_2010","verb"
"f4112","coonl","real-t.pos.3.pl.neut","i t o: n ɬ o","i t oo n l o",,,"Moser_Marlett_2010","verb"
"f4113","coonl","real-t.pos.3.pl.mult","i t o: n a ɬ a m","i t oo n a l a m",,,"Moser_Marlett_2010","verb"
"f4114","coon","real-t.pos.3.sg.neut","i t o: n","i t oo n",,,"Moser_Marlett_2010","verb"
"f4115","coon","real-t.pos.3.sg.mult","i t o: n t i m","i t oo n t i m",,,"Moser_Marlett_2010","verb"
"f4116","coon","real-t.pos.3.sg.dist","i t o: n t i m","i t oo n t i m",,,"Moser_Marlett_2010","verb"
"f4117","coon","real-t.pos.3.pl.neut","i t o: n e k","i t oo n e c",,,"Moser_Marlett_2010","verb"
"f4118","coon","real-t.pos.3.pl.mult","i t o: n e x o x","i t oo n e j o j",,,"Moser_Marlett_2010","verb"
"f4119","†coosixoj","real-t.pos.3.sg.neut","i t o: s i χ o x","i t oo s i x o j",,,"Moser_Marlett_2010","verb"
"f4120","†coosixoj","real-t.pos.3.sg.mult","i t o: s i χ i m","i t oo s i x i m",,,"Moser_Marlett_2010","verb"
"f4121","†coosixoj","real-t.pos.3.sg.dist","i t o: s i χ i m","i t oo s i x i m",,,"Moser_Marlett_2010","verb"
"f4122","†coosixoj","real-t.pos.3.pl.neut","i t o: s i χ o ɬ k a","i t oo s i x o l c a",,,"Moser_Marlett_2010","verb"
"f4123","†coosixoj","real-t.pos.3.pl.mult","i t o: s i χ a x a m","i t oo s i x a j a m",,,"Moser_Marlett_2010","verb"
"f4124","cpii","real-t.pos.3.sg.neut","i t p i:","i t p ii",,,"Moser_Marlett_2010","verb"
"f4125","cpii","real-t.pos.3.sg.mult","i t p i: t i m","i t p ii t i m",,,"Moser_Marlett_2010","verb"
"f4126","cpii","real-t.pos.3.sg.dist","i t p i: t i m","i t p ii t i m",,,"Moser_Marlett_2010","verb"
"f4127","cpii","real-t.pos.3.pl.neut","i t p k o: j o","i t p c oo y o",,,"Moser_Marlett_2010","verb"
"f4128","cpii","real-t.pos.3.pl.mult","i t p k o: j o ɬ k a","i t p c oo y o l c a",,,"Moser_Marlett_2010","verb"
"f4129","cpim","real-t.pos.3.sg.neut","i t p i m","i t p i m",,,"Moser_Marlett_2010","verb"
"f4130","cpim","real-t.pos.3.sg.mult","i t p i m t i m","i t p i m t i m",,,"Moser_Marlett_2010","verb"
"f4131","cpim","real-t.pos.3.sg.dist","i t p i m t i m","i t p i m t i m",,,"Moser_Marlett_2010","verb"
"f4132","cpim","real-t.pos.3.pl.neut","i t p i m χ a m","i t p i m x a m",,,"Moser_Marlett_2010","verb"
"f4133","cpim","real-t.pos.3.pl.mult","i t p i m ɬ k a m","i t p i m l c a m",,,"Moser_Marlett_2010","verb"
"f4134","cpisij","real-t.pos.3.sg.neut","i t p i s i x","i t p i s i j",,,"Moser_Marlett_2010","verb"
"f4135","cpisij","real-t.pos.3.sg.mult","i t p i s i ɬ i m","i t p i s i l i m",,,"Moser_Marlett_2010","verb"
"f4136","cpisij","real-t.pos.3.sg.dist","i t p i s i ɬ k","i t p i s i l c",,,"Moser_Marlett_2010","verb"
"f4137","cpisij","real-t.pos.3.pl.neut","i t p i s i ɬ k o x","i t p i s i l c o j",,,"Moser_Marlett_2010","verb"
"f4138","cpisij","real-t.pos.3.pl.mult","i t p i s i ɬ k a m","i t p i s i l c a m",,,"Moser_Marlett_2010","verb"
"f4139","cpop","real-t.pos.3.sg.neut","i t p o p","i t p o p",,,"Moser_Marlett_2010","verb"
"f4140","cpop","real-t.pos.3.sg.mult","i t p o p a t i m","i t p o p a t i m",,,"Moser_Marlett_2010","verb"
"f4141","cpop","real-t.pos.3.sg.dist","i t p o p a t i m","i t p o p a t i m",,,"Moser_Marlett_2010","verb"
"f4142","cpop","real-t.pos.3.pl.neut","i t p o p χ a m","i t p o p x a m",,,"Moser_Marlett_2010","verb"
"f4143","cpop","real-t.pos.3.pl.mult","i t p o p χ a m","i t p o p x a m",,,"Moser_Marlett_2010","verb"
"f4144","cqueecöl","real-t.pos.3.sg.neut","i t k e: kw ɬ","i t qu ee cö l",,,"Moser_Marlett_2010","verb"
"f4145","cqueecöl","real-t.pos.3.sg.mult","i t k e: k o ɬ i m","i t qu ee c o l i m",,,"Moser_Marlett_2010","verb"
"f4146","cqueecöl","real-t.pos.3.sg.dist","i t k e: k o ɬ i m","i t qu ee c o l i m",,,"Moser_Marlett_2010","verb"
"f4147","cqueecöl","real-t.pos.3.pl.neut","i t k e: k o ɬ o x","i t qu ee c o l o j",,,"Moser_Marlett_2010","verb"
"f4148","cqueecöl","real-t.pos.3.pl.mult","i t k e: k o ɬ o x","i t qu ee c o l o j",,,"Moser_Marlett_2010","verb"
"f4149","cqueeenim","real-t.pos.3.sg.neut","i t k e: e n i m","i t qu ee e n i m",,"to check (3 consecutive vowel characters)","Moser_Marlett_2010","verb"
"f4150","cqueeenim","real-t.pos.3.sg.mult","i t k e: e n i m","i t qu ee e n i m",,"to check (3 consecutive vowel characters)","Moser_Marlett_2010","verb"
"f4151","cqueeenim","real-t.pos.3.sg.dist","i t k e: e n i m","i t qu ee e n i m",,"to check (3 consecutive vowel characters)","Moser_Marlett_2010","verb"
"f4152","cqueeenim","real-t.pos.3.pl.neut","i t k e: e ʃ o x","i t qu ee e z o j",,"to check (3 consecutive vowel characters)","Moser_Marlett_2010","verb"
"f4153","cqueeenim","real-t.pos.3.pl.mult","i t k e: e ʃ o ɬ k a","i t qu ee e z o l c a",,"to check (3 consecutive vowel characters)","Moser_Marlett_2010","verb"
"f4154","cqueeex","real-t.pos.3.sg.neut","i t k e: e χ","i t qu ee e x",,"to check (3 consecutive vowel characters)","Moser_Marlett_2010","verb"
"f4155","cqueeex","real-t.pos.3.sg.mult","i t k e: e χ i m","i t qu ee e x i m",,"to check (3 consecutive vowel characters)","Moser_Marlett_2010","verb"
"f4156","cqueeex","real-t.pos.3.sg.dist","i t k e: e χ i m","i t qu ee e x i m",,"to check (3 consecutive vowel characters)","Moser_Marlett_2010","verb"
"f4157","cqueeex","real-t.pos.3.pl.neut","i t k e: e t a χ","i t qu ee e t a x",,"to check (3 consecutive vowel characters)","Moser_Marlett_2010","verb"
"f4158","cqueeex","real-t.pos.3.pl.mult","i t k e: e t a χ ɬ k a","i t qu ee e t a x l c a",,"to check (3 consecutive vowel characters)","Moser_Marlett_2010","verb"
"f4159","cqueefz","real-t.pos.3.sg.neut","i t k e: f ʃ","i t qu ee f z",,,"Moser_Marlett_2010","verb"
"f4160","cqueefz","real-t.pos.3.sg.mult","i t k e: f e ʃ i m","i t qu ee f e z i m",,,"Moser_Marlett_2010","verb"
"f4161","cqueefz","real-t.pos.3.sg.dist","i t k e: f e ʃ i m","i t qu ee f e z i m",,,"Moser_Marlett_2010","verb"
"f4162","cqueefz","real-t.pos.3.pl.neut","i t k e: f x o x","i t qu ee f j o j",,,"Moser_Marlett_2010","verb"
"f4163","cqueefz","real-t.pos.3.pl.mult","i t k e: f ɬ o ɬ k","i t qu ee f l o l c","variant forms",,"Moser_Marlett_2010","verb"
"f4164","cqueefz","real-t.pos.3.pl.mult","i t k e: f ɬ i ɬ k a","i t qu ee f l i l c a","variant forms",,"Moser_Marlett_2010","verb"
"f4165","cqueejc","real-t.pos.3.sg.neut","i t k e: x k","i t qu ee j c",,,"Moser_Marlett_2010","verb"
"f4166","cqueejc","real-t.pos.3.sg.mult","i t k e: x e x k i m","i t qu ee j e j qu i m",,,"Moser_Marlett_2010","verb"
"f4167","cqueejc","real-t.pos.3.sg.dist","i t k e: x e x k i m","i t qu ee j e j qu i m",,,"Moser_Marlett_2010","verb"
"f4168","cqueejc","real-t.pos.3.pl.neut","i t k e: x o x","i t qu ee j o j",,,"Moser_Marlett_2010","verb"
"f4169","cqueejc","real-t.pos.3.pl.mult","i t k e: x e x o x","i t qu ee j e j o j",,,"Moser_Marlett_2010","verb"
"f4170","cqueejc_2","real-t.pos.3.sg.neut","i t k e: x k","i t qu ee j c",,,"Moser_Marlett_2010","verb"
"f4171","cqueejc_2","real-t.pos.3.sg.mult","i t k e: x e x k i m","i t qu ee j e j qu i m",,,"Moser_Marlett_2010","verb"
"f4172","cqueejc_2","real-t.pos.3.sg.dist","i t k e: x e x k i m","i t qu ee j e j qu i m",,,"Moser_Marlett_2010","verb"
"f4173","cqueejc_2","real-t.pos.3.pl.neut","i t k e: x o x","i t qu ee j o j",,,"Moser_Marlett_2010","verb"
"f4174","cqueejc_2","real-t.pos.3.pl.mult","i t k e: x e x o x","i t qu ee j e j o j",,,"Moser_Marlett_2010","verb"
"f4175","cqueemj","real-t.pos.3.sg.neut","i t k e: m x","i t qu ee m j",,,"Moser_Marlett_2010","verb"
"f4176","cqueemj","real-t.pos.3.sg.mult","i t k e: m x","i t qu ee m j",,,"Moser_Marlett_2010","verb"
"f4177","cqueemj","real-t.pos.3.sg.dist","i t k e: m x","i t qu ee m j",,,"Moser_Marlett_2010","verb"
"f4178","cqueemj","real-t.pos.3.pl.neut","i t k e: m ʃ i ɬ","i t qu ee m z i l",,,"Moser_Marlett_2010","verb"
"f4179","cqueemj","real-t.pos.3.pl.mult","i t k e: m ʃ i ɬ","i t qu ee m z i l",,,"Moser_Marlett_2010","verb"
"f4180","cqueenla","real-t.pos.3.sg.neut","i t k e: n ɬ a","i t qu ee n l a",,,"Moser_Marlett_2010","verb"
"f4181","cqueenla","real-t.pos.3.sg.mult","i t k e: n e ɬ a","i t qu ee n e l a",,,"Moser_Marlett_2010","verb"
"f4182","cqueenla","real-t.pos.3.sg.dist","i t k e: n e ɬ a","i t qu ee n e l a",,,"Moser_Marlett_2010","verb"
"f4183","cqueenla","real-t.pos.3.pl.neut","i t k e: n ɬ o x","i t qu ee n l o j",,,"Moser_Marlett_2010","verb"
"f4184","cqueenla","real-t.pos.3.pl.mult","i t k e: n ɬ o x","i t qu ee n l o j",,,"Moser_Marlett_2010","verb"
"f4185","cqueepe","real-t.pos.3.sg.neut","i t k e: p e","i t qu ee p e",,,"Moser_Marlett_2010","verb"
"f4186","cqueepe","real-t.pos.3.sg.mult","i t k e: p e t i m","i t qu ee p e t i m",,,"Moser_Marlett_2010","verb"
"f4187","cqueepe","real-t.pos.3.sg.dist","i t k e: p e t i m","i t qu ee p e t i m",,,"Moser_Marlett_2010","verb"
"f4188","cqueepe","real-t.pos.3.pl.neut","i t k e: p t","i t qu ee p t",,,"Moser_Marlett_2010","verb"
"f4189","cqueepe","real-t.pos.3.pl.mult","i t k e: p t o ɬ k a","i t qu ee p t o l c a",,,"Moser_Marlett_2010","verb"
"f4190","cqueepojquim","real-t.pos.3.sg.neut","i t k e: p o x k i m","i t qu ee p o j qu i m",,,"Moser_Marlett_2010","verb"
"f4191","cqueepojquim","real-t.pos.3.sg.mult","i t k e: p o x k i m","i t qu ee p o j qu i m",,,"Moser_Marlett_2010","verb"
"f4192","cqueepojquim","real-t.pos.3.sg.dist","i t k e: p o x k i m","i t qu ee p o j qu i m",,,"Moser_Marlett_2010","verb"
"f4193","cqueepojquim","real-t.pos.3.pl.neut","i t k e: p x o x","i t qu ee p j o j",,,"Moser_Marlett_2010","verb"
"f4194","cqueepojquim","real-t.pos.3.pl.mult","i t k e: p x o x","i t qu ee p j o j",,,"Moser_Marlett_2010","verb"
"f4195","cqueesnij","real-t.pos.3.sg.neut","i t k e: s n i x","i t qu ee s n i j",,,"Moser_Marlett_2010","verb"
"f4196","cqueesnij","real-t.pos.3.sg.mult","i t k e: s n i x","i t qu ee s n i j",,,"Moser_Marlett_2010","verb"
"f4197","cqueesnij","real-t.pos.3.sg.dist","i t k e: s n i x","i t qu ee s n i j",,,"Moser_Marlett_2010","verb"
"f4198","cqueesnij","real-t.pos.3.pl.neut","i t k e: s n a ɬ k a","i t qu ee s n a l c a",,,"Moser_Marlett_2010","verb"
"f4199","cqueesnij","real-t.pos.3.pl.mult","i t k e: s n a ɬ k a","i t qu ee s n a l c a",,,"Moser_Marlett_2010","verb"
"f4200","cqueetc","real-t.pos.3.sg.neut","i t k e: t k","i t qu ee t c",,,"Moser_Marlett_2010","verb"
"f4201","cqueetc","real-t.pos.3.sg.mult","i t k e: t x k","i t qu ee t j c",,,"Moser_Marlett_2010","verb"
"f4202","cqueetc","real-t.pos.3.sg.dist","i t k e: t x k","i t qu ee t j c",,,"Moser_Marlett_2010","verb"
"f4203","cqueetc","real-t.pos.3.pl.neut","i t k e: t x o x","i t qu ee t j o j",,,"Moser_Marlett_2010","verb"
"f4204","cqueetc","real-t.pos.3.pl.mult","i t k e: t x o x","i t qu ee t j o j",,,"Moser_Marlett_2010","verb"
"f4205","cqueetij","real-t.pos.3.sg.neut","i t k e: t i x","i t qu ee t i j",,,"Moser_Marlett_2010","verb"
"f4206","cqueetij","real-t.pos.3.sg.mult","i t k e: t i ɬ i m","i t qu ee t i l i m",,,"Moser_Marlett_2010","verb"
"f4207","cqueetij","real-t.pos.3.sg.dist","i t k e: t i ɬ i m","i t qu ee t i l i m",,,"Moser_Marlett_2010","verb"
"f4208","cqueetij","real-t.pos.3.pl.neut","i t k e: t i ɬ k o x","i t qu ee t i l c o j",,,"Moser_Marlett_2010","verb"
"f4209","cqueetij","real-t.pos.3.pl.mult","i t k e: t i ɬ a m","i t qu ee t i l a m",,,"Moser_Marlett_2010","verb"
"f4210","cqueetjij","real-t.pos.3.sg.neut","i t k e: t x i x","i t qu ee t j i j",,,"Moser_Marlett_2010","verb"
"f4211","cqueetjij","real-t.pos.3.sg.mult","i t k e: t x i x","i t qu ee t j i j",,,"Moser_Marlett_2010","verb"
"f4212","cqueetjij","real-t.pos.3.sg.dist","i t k e: t x i x","i t qu ee t j i j",,,"Moser_Marlett_2010","verb"
"f4213","cqueetjij","real-t.pos.3.pl.neut","i t k e: t ɬ i ɬ k a","i t qu ee t l i l c a",,,"Moser_Marlett_2010","verb"
"f4214","cqueetjij","real-t.pos.3.pl.mult","i t k e: t ɬ i ɬ k a","i t qu ee t l i l c a",,,"Moser_Marlett_2010","verb"
"f4215","cqueetx","real-t.pos.3.sg.neut","i t k e: t χ","i t qu ee t x",,,"Moser_Marlett_2010","verb"
"f4216","cqueetx","real-t.pos.3.sg.mult","i t k e: t χ i m","i t qu ee t x i m",,,"Moser_Marlett_2010","verb"
"f4217","cqueetx","real-t.pos.3.sg.dist","i t k e: t χ i m","i t qu ee t x i m",,,"Moser_Marlett_2010","verb"
"f4218","cqueetx","real-t.pos.3.pl.neut","i t k e: ɬ a x k","i t qu ee l a j c",,,"Moser_Marlett_2010","verb"
"f4219","cqueetx","real-t.pos.3.pl.mult","i t k e: ɬ a χ ɬ k a","i t qu ee l a x l c a",,,"Moser_Marlett_2010","verb"
"f4220","cqueex","real-t.pos.3.sg.neut","i t k e: χ","i t qu ee x",,,"Moser_Marlett_2010","verb"
"f4221","cqueex","real-t.pos.3.sg.mult","i t k e: χ t i m","i t qu ee x t i m",,,"Moser_Marlett_2010","verb"
"f4222","cqueex","real-t.pos.3.sg.dist","i t k e: χ t i m","i t qu ee x t i m",,,"Moser_Marlett_2010","verb"
"f4223","cqueex","real-t.pos.3.pl.neut","i t k e: χ ɬ k","i t qu ee x l c",,,"Moser_Marlett_2010","verb"
"f4224","cqueex","real-t.pos.3.pl.mult","i t k e: χ ɬ k o x","i t qu ee x l c o j",,,"Moser_Marlett_2010","verb"
"f4225","cqueexöp","real-t.pos.3.sg.neut","i t k e: χw p","i t qu ee xö p",,,"Moser_Marlett_2010","verb"
"f4226","cqueexöp","real-t.pos.3.sg.mult","i t k e: χw p","i t qu ee xö p",,,"Moser_Marlett_2010","verb"
"f4227","cqueexöp","real-t.pos.3.sg.dist","i t k e: χw p","i t qu ee xö p",,,"Moser_Marlett_2010","verb"
"f4228","cqueexöp","real-t.pos.3.pl.neut","i t k e: χ o p o x","i t qu ee x o p o j",,,"Moser_Marlett_2010","verb"
"f4229","cqueexöp","real-t.pos.3.pl.mult","i t k e: χ o p o x","i t qu ee x o p o j",,,"Moser_Marlett_2010","verb"
"f4230","cqueezi","real-t.pos.3.sg.neut","i t k e: ʃ i","i t qu ee z i",,,"Moser_Marlett_2010","verb"
"f4231","cqueezi","real-t.pos.3.sg.mult","i t k e: ʃ i t i m","i t qu ee z i t i m",,,"Moser_Marlett_2010","verb"
"f4232","cqueezi","real-t.pos.3.sg.dist","i t k e: ʃ i t i m","i t qu ee z i t i m",,,"Moser_Marlett_2010","verb"
"f4233","cqueezi","real-t.pos.3.pl.neut","i t k e: ʃ χ a m","i t qu ee z x a m",,,"Moser_Marlett_2010","verb"
"f4234","cqueezi","real-t.pos.3.pl.mult","i t k e: ʃ χ a m","i t qu ee z x a m",,,"Moser_Marlett_2010","verb"
"f4235","cqueezla","real-t.pos.3.sg.neut","i t k e: ʃ ɬ a","i t qu ee z l a",,,"Moser_Marlett_2010","verb"
"f4236","cqueezla","real-t.pos.3.sg.mult","i t k e: ʃ ɬ a","i t qu ee z l a",,,"Moser_Marlett_2010","verb"
"f4237","cqueezla","real-t.pos.3.sg.dist","i t k e: ʃ ɬ a","i t qu ee z l a",,,"Moser_Marlett_2010","verb"
"f4238","cqueezla","real-t.pos.3.pl.neut","i t k e: ʃ e ɬ o x","i t qu ee z e l o j",,,"Moser_Marlett_2010","verb"
"f4239","cqueezla","real-t.pos.3.pl.mult","i t k e: ʃ e ɬ o x","i t qu ee z e l o j",,,"Moser_Marlett_2010","verb"
"f4240","cquésejc","real-t.pos.3.sg.neut","i t k e s e x k","i t qu e s e j c",,,"Moser_Marlett_2010","verb"
"f4241","cquésejc","real-t.pos.3.sg.mult","i t k e s e x k i m","i t qu e s e j qu i m",,,"Moser_Marlett_2010","verb"
"f4242","cquésejc","real-t.pos.3.sg.dist","i t k e s e x k i m","i t qu e s e j qu i m",,,"Moser_Marlett_2010","verb"
"f4243","cquésejc","real-t.pos.3.pl.neut","i t k e s e x o x","i t qu e s e j o j",,,"Moser_Marlett_2010","verb"
"f4244","cquésejc","real-t.pos.3.pl.mult","i t k e s e x k a m","i t qu e s e j c a m",,,"Moser_Marlett_2010","verb"
"f4245","cques","real-t.pos.3.sg.neut","i t k e s","i t qu e s",,,"Moser_Marlett_2010","verb"
"f4246","cques","real-t.pos.3.sg.mult","i t k e s","i t qu e s",,,"Moser_Marlett_2010","verb"
"f4247","cques","real-t.pos.3.sg.dist","i t k e s","i t qu e s",,,"Moser_Marlett_2010","verb"
"f4248","cques","real-t.pos.3.pl.neut","i t k e s i k o ɬ","i t qu e s i c o l",,,"Moser_Marlett_2010","verb"
"f4249","cques","real-t.pos.3.pl.mult","i t k e s χ a m","i t qu e s x a m",,,"Moser_Marlett_2010","verb"
"f4250","cquetej","real-t.pos.3.sg.neut","i t k e t e x","i t qu e t e j",,,"Moser_Marlett_2010","verb"
"f4251","cquetej","real-t.pos.3.sg.mult","i t k e t e ɬ i m","i t qu e t e l i m",,,"Moser_Marlett_2010","verb"
"f4252","cquetej","real-t.pos.3.sg.dist","i t k e t e ɬ i m","i t qu e t e l i m",,,"Moser_Marlett_2010","verb"
"f4253","cquetej","real-t.pos.3.pl.neut","i t k e t e ɬ k o x","i t qu e t e l c o j",,,"Moser_Marlett_2010","verb"
"f4254","cquetej","real-t.pos.3.pl.mult","i t k e t e x a m","i t qu e t e j a m",,,"Moser_Marlett_2010","verb"
"f4255","csaailxim","real-t.pos.3.sg.neut","i t s a: i ɬ χ i m","i t s aa i l x i m",,,"Moser_Marlett_2010","verb"
"f4256","csaailxim","real-t.pos.3.sg.mult","i t s a: i ɬ χ i m","i t s aa i l x i m",,,"Moser_Marlett_2010","verb"
"f4257","csaailxim","real-t.pos.3.sg.dist","i t s a: i ɬ χ i m","i t s aa i l x i m",,,"Moser_Marlett_2010","verb"
"f4258","csaailxim","real-t.pos.3.pl.neut","i t s a: i ɬ a χ ɬ k a","i t s aa i l a x l c a",,,"Moser_Marlett_2010","verb"
"f4259","csaailxim","real-t.pos.3.pl.mult","i t s a: i ɬ a χ ɬ k a","i t s aa i l a x l c a",,,"Moser_Marlett_2010","verb"
"f4260","csacj","real-t.pos.3.sg.neut","i t s a k x","i t s a c j",,,"Moser_Marlett_2010","verb"
"f4261","csacj","real-t.pos.3.sg.mult","i t s a k a ɬ i m","i t s a c a l i m",,,"Moser_Marlett_2010","verb"
"f4262","csacj","real-t.pos.3.sg.dist","i t s a k a ɬ i m","i t s a c a l i m",,,"Moser_Marlett_2010","verb"
"f4263","csacj","real-t.pos.3.pl.neut","i t s a k ʃ i ɬ","i t s a c z i l",,,"Moser_Marlett_2010","verb"
"f4264","csacj","real-t.pos.3.pl.mult","i t s a k ʃ i ɬ k a","i t s a c z i l c a",,,"Moser_Marlett_2010","verb"
"f4265","csaii","real-t.pos.3.sg.neut","i t s a i:","i t s a ii",,,"Moser_Marlett_2010","verb"
"f4266","csaii","real-t.pos.3.sg.mult","i t s a i:","i t s a ii",,,"Moser_Marlett_2010","verb"
"f4267","csaii","real-t.pos.3.sg.dist","i t s a i:","i t s a ii",,,"Moser_Marlett_2010","verb"
"f4268","csaii","real-t.pos.3.pl.neut","i t s a i: t a x","i t s a ii t a j",,,"Moser_Marlett_2010","verb"
"f4269","csaii","real-t.pos.3.pl.mult","i t s a i: t a x","i t s a ii t a j",,,"Moser_Marlett_2010","verb"
"f4270","csaitx","real-t.pos.3.sg.neut","i t s a i t χ","i t s a i t x",,,"Moser_Marlett_2010","verb"
"f4271","csaitx","real-t.pos.3.sg.mult","i t s a i t χ i m","i t s a i t x i m",,,"Moser_Marlett_2010","verb"
"f4272","csaitx","real-t.pos.3.sg.dist","i t s a i t χ i m","i t s a i t x i m",,,"Moser_Marlett_2010","verb"
"f4273","csaitx","real-t.pos.3.pl.neut","i t s a i ɬ a x k","i t s a i l a j c","variant forms",,"Moser_Marlett_2010","verb"
